Project,now,before,Difference
Chart1,42,42,0
Chart2,6,92,86
Chart3,2,3,1
Chart4,44,660,616
Chart5,1,8,7
Chart6,98,104,6
Chart7,53,81,28
Chart8,8,1,-7
Chart9,8,14,6
Chart10,2,3,1
Chart11,4,5,1
Chart12,36,13,-23
Chart13,43,47,4
Chart14,22,6,-16
Chart15,1,29,28
Chart16,1,2,1
Chart17,1,2,1
Chart18,1,3,2
Chart19,4,1,-3
Chart20,8,5,-3
Chart21,3,3,0
Chart22,2,22,20
Chart24,1,3,2
Chart25,3,154,151
Chart26,51,666,615
Closure1,709,870,161
Closure2,39,37,-2
Closure3,352,279,-73
Closure4,8,192,184
Closure5,123,154,31
Closure6,12,1,-11
Closure7,40,2,-38
Closure8,130,123,-7
Closure9,2,1,-1
Closure10,80,215,135
Closure11,744,1147,403
Closure12,931,1081,150
Closure13,5698,5651,-47
Closure14,9,5,-4
Closure15,49,185,136
Closure16,81,208,127
Closure17,75,76,1
Closure18,1454,2060,606
Closure19,11,1,-10
Closure20,37,2,-35
Closure21,24,3,-21
Closure22,8,1,-7
Closure23,34,8,-26
Closure24,1,1,0
Closure25,132,107,-25
Closure26,67,16,-51
Closure27,9,1,-8
Closure29,428,536,108
Closure30,194,242,48
Closure31,1298,1664,366
Closure32,38,43,5
Closure33,541,510,-31
Closure34,257,230,-27
Closure35,69,6,-63
Closure36,1525,1062,-463
Closure37,859,1226,367
Closure38,330,345,15
Closure39,37,19,-18
Closure40,109,120,11
Closure41,960,695,-265
Closure42,1,1,0
Closure43,278,506,228
Closure44,1306,778,-528
Closure45,242,280,38
Closure46,9,13,4
Closure47,14,160,146
Closure48,312,389,77
Closure49,1220,1734,514
Closure50,70,94,24
Closure51,308,326,18
Closure52,60,116,56
Closure53,46,47,1
Closure54,53,56,3
Closure55,290,329,39
Closure56,2,65,63
Closure57,68,25,-43
Closure58,1,7,6
Closure59,4916,6782,1866
Closure60,337,21,-316
Closure61,5,143,138
Closure62,1,4,3
Closure63,1,4,3
Closure64,250,1484,1234
Closure65,45,1,-44
Closure66,2764,2743,-21
Closure67,149,308,159
Closure68,6,3,-3
Closure69,859,1006,147
Closure70,1841,2011,170
Closure71,37,250,213
Closure72,235,241,6
Closure73,293,305,12
Closure74,37,178,141
Closure75,24,1,-23
Closure76,30,112,82
Closure77,333,306,-27
Closure78,32,1,-31
Closure79,17,57,40
Closure80,15,10,-5
Closure81,148,173,25
Closure82,1785,1092,-693
Closure83,10,10,0
Closure84,158,195,37
Closure85,69,172,103
Closure86,235,21,-214
Closure87,126,150,24
Closure88,111,196,85
Closure89,122,154,32
Closure90,24,46,22
Closure91,378,284,-94
Closure92,8,85,77
Closure93,8,85,77
Closure94,111,5,-106
Closure95,1893,1764,-129
Closure96,205,246,41
Closure97,32,1,-31
Closure98,369,425,56
Closure99,21,16,-5
Closure100,1,6,5
Closure101,944,2775,1831
Closure102,4601,4752,151
Closure103,77,289,212
Closure104,43,13,-30
Closure105,70,7,-63
Closure106,6,24,18
Closure107,169,132,-37
Closure108,164,237,73
Closure109,1,33,32
Closure110,71,2,-69
Closure111,4,1,-3
Closure112,40,109,69
Closure113,20,17,-3
Closure114,248,215,-33
Closure115,69,8,-61
Closure116,6,42,36
Closure117,226,225,-1
Closure118,125,2,-123
Closure120,165,239,74
Closure121,347,388,41
Closure122,3,9,6
Closure123,43,159,116
Closure124,5,10,5
Closure125,435,396,-39
Closure126,83,5,-78
Closure127,308,277,-31
Closure128,82,102,20
Closure129,3113,3293,180
Closure130,397,545,148
Closure131,275,300,25
Closure132,12,80,68
Closure133,516,516,0
Lang1,2,3,1
Lang2,3,3,0
Lang3,5,3,-2
Lang4,3,2,-1
Lang5,1,1,0
Lang6,93,98,5
Lang7,2,122,120
Lang8,2,10,8
Lang9,179,153,-26
Lang10,59,77,18
Lang11,3,3,0
Lang12,2,5,3
Lang13,3,5,2
Lang14,1,4,3
Lang15,197,217,20
Lang16,36,27,-9
