public TimeZone getTimeZone() {#166,19.88470482826233
private final TimeZone timeZone;#83,19.596881259571422
this.timeZone = timeZone;#106,19.56860876083374
private void init() {#115,19.52964104546441
public Date parse(String source) throws ParseException {#249,19.378522098064423
if(date==null) {#251,19.37066396077474
public boolean isNumber() {#718,19.33608055114746
public boolean isNumber() {#806,19.313824108668737
public boolean isNumber() {#663,19.309974806649343
boolean wasWhite= false;#304,19.23790740966797
boolean isNumber();#513,19.204524676005047
public boolean equals(Object obj) {#192,19.169092337290447
if(tzs==null) {#592,19.15931063890457
boolean isNextNumber() {#493,19.13677272796631
public boolean isNumber() {#620,19.135714871542795
@Override#822,19.11821517944336
public int modify(int iValue) {#749,19.0402172313017
final String validTimeZoneChars;#773,19.02915197610855
return timeZone;#167,19.026601314544678
public Object parseObject(String source) throws ParseException {#241,19.009213279275333
if(!matcher.lookingAt()) {#278,19.006972577836777
@Override#683,18.987472248077392
if (key == null) {#419,18.959139171399567
@Override#631,18.95483112335205
private final int field;#649,18.915821075439453
for(;;) {#130,18.911286647503193
else if(value.startsWith("GMT")) {#828,18.909747282663982
@Override#670,18.866322231292724
public String toString() {#218,18.86115417480469
@Override#662,18.858232307434083
if(fieldKeyValues==null) {#381,18.840225107529584
@Override#805,18.83944034576416
case '[':#325,18.838311767578126
@Override#217,18.836822191874187
@Override#758,18.83308343887329
@Override#619,18.82157669067383
@Override#157,18.81763458251953
protected final int field;#704,18.805539204524113
int count= 0;#446,18.798475118783806
else {#831,18.794460160391672
public int modify(int iValue) {#862,18.789016667534323
@Override#640,18.782621765136717
switch(field) {#383,18.771981632008274
public KeyValue(String key, int value) {#357,18.76401810897024
if (! (obj instanceof FastDateParser) ) {#193,18.737529134750368
@Override#725,18.735874557495116
TimeZone tz= TimeZone.getTimeZone(id);#785,18.722548739115396
protected FastDateParser(String pattern, TimeZone timeZone, Locale locale) {#104,18.71667159687389
case 'w':#584,18.69750452041626
@Override#739,18.694818115234376
public int modify(int iValue) {#849,18.693227992338294
@Override#207,18.684516588846844
for(String id : TimeZone.getAvailableIDs()) {#781,18.683208351135253
return "FastDateParser[" + pattern + "," + locale + "," + timeZone.getID() + "]";#219,18.678372137887138
return null;#279,18.672682317097983
@Override#717,18.66052656173706
int getFieldWidth() {#501,18.651675033569337
if(c=='\'') {#622,18.634514490763348
for(String value : values) {#448,18.62433409690857
cal.clear();#283,18.61536701520284
public int modify(int iValue) {#868,18.60949213364545
if(id.startsWith("GMT")) {#782,18.595420201619465
@Override#165,18.587260723114014
if(value.charAt(0)=='+' || value.charAt(0)=='-') {#825,18.580833486608558
for(String id : tzNames.keySet()) {#795,18.57178062438965
@Override#173,18.5680030186971
throw new IllegalArgumentException("Invalid pattern");#125,18.55499336936257
if(trial < thisYear+20) {#483,18.539401955074734
@Override#813,18.538518142700195
wasWhite= false;#314,18.533770953907688
case 'z':#588,18.52969980239868
private transient int thisYear;#89,18.51133632659912
case 'F':#556,18.50949223836263
return cal.getTime();#290,18.50107410975865
if(values!=null) {#447,18.500740468502045
public String getPattern() {#158,18.492400932312012
NumberStrategy(int field) {#710,18.489971339702606
case 'H':#560,18.47437858581543
@Override#191,18.474366664886475
public Locale getLocale() {#174,18.473952611287434
case 'm':#580,18.4659686088562
case '|':#332,18.463265538215637
return false;#194,18.46187489827474
case ']':#326,18.461374640464783
if(values!=null) {#465,18.461127877235413
case 'a':#572,18.445283095041912
TimeZone tz;#824,18.44130179461311
switch(c) {#315,18.435212528004367
case 'h':#576,18.4159099260966
int offset= pos.getIndex();#276,18.40303283929825
for(Map.Entry<String, Integer> me : era.entrySet()) {#416,18.401378081395077
case '(':#327,18.39602788289388
if(++i==value.length()) {#318,18.39244909286499
throw new IllegalArgumentException(value + " is not a supported timezone name");#834,18.38996982574463
public int value;#350,18.389277537663776
case 'Z':#570,18.38705364863078
&& timeZone.equals(other.timeZone)#198,18.380723357200623
return trial;#484,18.369880549112956
return inCache;#596,18.36143503189087
@Override#861,18.343211555480956
public void setCalendar(FastDateParser parser, Calendar cal, String value) {#740,18.341422521151028
for(int i= 0; i<value.length(); ++i) {#305,18.34006416320801
for(int i=0; i<strategies.length;) {#285,18.328138580322264
case 'W':#568,18.31890567143758
case ')':#328,18.30348014831543
TextStrategy(int field) {#655,18.301717400550842
public String key;#349,18.288628896077473
case '{':#329,18.286946058273315
throw new IllegalArgumentException();#420,18.280112225076426
init();#108,18.27799415588379
char c= value.charAt(i);#306,18.27348518371582
Integer fieldInt = Integer.valueOf(field);#379,18.264715094315378
@Override#367,18.261612033843996
cal.setTimeZone(tz);#837,18.257324743270875
private transient String currentFormatField;#93,18.256636879660867
private final String pattern;#82,18.25448046790229
case 'G':#558,18.254326184590656
@Override#240,18.25138266881307
@Override#848,18.250074577331542
validTimeZoneChars= sb.toString();#799,18.24536983172099
private static class TimeZoneStrategy implements Strategy {#771,18.239094461713517
private final String formatField;#606,18.237780843462264
case '?':#324,18.233276903629303
case 'S':#566,18.23162070910136
else {#730,18.23004572732108
case 'D':#552,18.22738552093506
case 'k':#578,18.224480787913006
tz= TimeZone.getTimeZone("GMT"+value);#826,18.214372358014508
public void setCalendar(FastDateParser parser, Calendar cal, String value) {#684,18.208828926086426
@Override#867,18.207947540283204
init();#234,18.19816360473633
if(tz.useDaylightTime()) {#788,18.197808339045597
TimeZoneStrategy tzs= tzsCache.get(locale);#591,18.197042208451492
if(parser.isNextNumber()) {#727,18.1968108131772
tz= TimeZone.getTimeZone(value);#829,18.19156547955104
case '+':#334,18.187665581703186
return regex;#319,18.17680154023347
case 's':#582,18.175192674001057
return pattern;#159,18.16041981090199
regex.append(validTimeZoneChars);#815,18.15877832065929
TimeZoneStrategy inCache= tzsCache.putIfAbsent(locale, tzs);#594,18.147787147098118
case 'd':#574,18.145402272542317
case '\\':#331,18.130653619766235
public void setCalendar(FastDateParser parser, Calendar cal, String value) {#759,18.12818739964412
regex.append("\\s*+");#310,18.12558443792935
regex.append('\\');#338,18.121234807101164
private interface Strategy {#508,18.1032817363739
case 'M':#564,18.091673851013184
String[] eras = new String[era.size()]; // assume no gaps in entry values#415,18.089506255255806
int idx = me.getValue().intValue();#417,18.076517820358276
case 'K':#562,18.076420307159424
case 'y':#586,18.06487798690796
private void readObject(ObjectInputStream in) throws IOException, ClassNotFoundException {#232,18.060364432956863
FastDateParser other = (FastDateParser) obj;#196,18.051742029190063
default:#550,18.04875316619873
if(unquote) {#317,18.046243624253705
CopyQuotedStrategy(String formatField) {#612,18.041601130836888
public int compare(KeyValue left, KeyValue right) {#368,18.041317531040736
