String... arguments) {#434,19.990705316716973
case Token.LABEL:#782,19.893267790476482
case Token.DIV:#747,19.63690046830611
case Token.SUB:#752,19.6085844039917
case Token.SUB:#1849,19.509708325068157
case Token.NAME:#499,19.508686845952813
case Token.HOOK:#818,19.49731381734212
case Token.MOD:#748,19.441416827115145
case Token.LABEL_NAME:#783,19.430065291268484
case Token.DIV:#1846,19.410247629339043
if (enterSection) {#422,19.403208792209625
case Token.HOOK:#1473,19.395912726720173
case Token.EMPTY:#791,19.345605611801147
case Token.DEBUGGER:#794,19.334813912709553
case Token.EQ:#618,19.30835199356079
case Token.MUL:#754,19.266853253046673
case Token.NOT:#590,19.257572000676934
case Token.GE:#674,19.207816644148394
case Token.WHILE:#802,19.206098079681396
case Token.WITH: {#769,19.19962318126972
case Token.CONTINUE:#793,19.190740145169773
case Token.POS:#611,19.167228525335137
String abstractMethodMessage = (abstractMethodName != null)#1319,19.157470351771305
final Scope outerScope = t.getScope();#447,19.148858547210693
"{0} cannot implement this type; " +#165,19.14852958255344
"Function {0}: called with {1} argument(s). " +#213,19.131510661198543
case Token.CATCH:#786,19.128491401672363
switch (op) {#1825,19.114644898308647
case Token.VOID:#594,19.103248357772827
String pname = prop.getString();#1009,19.091899490356447
if (var != null) {#975,19.080253014197716
this.compiler = compiler;#322,19.070561929182574
Iterator<Node> parameters = functionType.getParameters().iterator();#1742,19.070532848960475
INVALID_INTERFACE_MEMBER_DECLARATION,#260,19.067705336071196
case Token.BREAK:#785,19.06015419960022
case Token.DEC:#582,19.052548495205965
case Token.NULL:#520,19.046685738997027
case Token.RSH:#745,19.03288459777832
"element {0} does not exist on this enum");#101,19.031879338351164
"mismatch of the {0} property type and the type " +#187,19.023007539602425
case Token.TRY:#787,19.02097242528742
case Token.TRUE:#511,19.018085479736328
case Token.FALSE:#512,19.01731030146281
case Token.AND:#817,19.010168595747515
case Token.ADD:#753,19.005904110995207
case Token.LSH:#744,19.004709720611572
if (pname.equals("prototype")) {#920,18.99530870774213
case Token.MOD:#1847,18.99123070456765
case Token.NOT:#1476,18.986615961248223
if (declInfo == null || !declInfo.hasEnumParameterType()) {#1893,18.983949314464223
case Token.BITOR:#749,18.97731153170268
case Token.CALL:#572,18.96081868807475
case Token.SWITCH:#784,18.95417308807373
if (left.isTypeOf()) {#625,18.947853761560776
String functionName, HashMap<String, ObjectType> properties,#1567,18.93804202079773
"Illegal annotation on {0}. @implicitCast may only be used in " +#219,18.936841767409753
String message = "left side of comparison";#690,18.931028516669024
private boolean propertyIsImplicitCast(ObjectType type, String prop) {#1134,18.928132004208035
"JSC_INVALID_INTERFACE_MEMBER_DECLARATION",#148,18.926421362778235
case Token.WHILE:#1463,18.91803518931071
"right: {1}");#89,18.914459789500516
case Token.NEW:#568,18.905861594460227
"\"{0}\" must be called with a \"this\" type");#231,18.903925052055946
case Token.FOR:#1465,18.892663088711824
String pname = property.getString();#901,18.88931719462077
case Token.VAR:#563,18.884929418563843
"property {0} already defined on superclass {1}; " +#176,18.880858383178712
if (var != null) {#1364,18.880293259253868
case Token.ASSIGN_SUB:#1845,18.865803082784016
case Token.CASE:#762,18.857072830200195
case Token.ASSIGN_SUB:#738,18.849765141805012
parameter != null && parameter.isVarArgs())) {#1748,18.847429911295574
case Token.INC:#583,18.842403932051226
case Token.LE:#672,18.84169847315008
case Token.CALL:#1458,18.83951512972514
outerScope.isDeclared(functionPrivateName, false) &&#450,18.832655649918777
case Token.IF:#801,18.830416332591664
case Token.SCRIPT:#788,18.828343629837036
case Token.URSH:#746,18.819377501805622
Node parameter = null;#1744,18.817668914794922
if (!leftType.matchesInt32Context()) {#1832,18.816618347167967
case Token.THROW:#795,18.814505357008713
"Property {0} never defined on {1}");#108,18.810398708690297
case Token.VAR:#417,18.80946683883667
private Scope topScope;#292,18.807568550109863
static final DiagnosticType INTERFACE_METHOD_OVERRIDE =#197,18.806747019290924
if (type != null) {#943,18.802022273723896
case Token.FOR:#806,18.800308400934394
"Interface {0} has a property {1} with incompatible types in " +#225,18.798661585207338
"{1} cannot extend this type; {0}s can only extend {0}s");#160,18.796282005310058
case Token.IF:#1462,18.791536417874422
"property {0} already defined on interface {1}; " +#182,18.782344102859497
FunctionType functionType) {#1738,18.778594096501667
"condition always evaluates to the same value\n" +#94,18.774829864501953
case Token.BITNOT:#602,18.77284828821818
case Token.DO:#800,18.772538965398613
TypeInferencePass inference = new TypeInferencePass(compiler,#389,18.769239174692256
String.valueOf(numArgs), String.valueOf(minArgs),#1767,18.75981791814168
BIT_OPERATION,#253,18.753646763888273
if (castType.isSubtype(exprType)) {#494,18.746489933558873
if (!rightType.matchesUint32Context()) {#1836,18.74447572798956
private final AbstractCompiler compiler;#286,18.74074215359158
ObjectType interfaceType) {#1569,18.733674208323162
if (parameters.hasNext()) {#1751,18.732348187764487
case Token.IN:#702,18.719651308926668
case Token.BITXOR:#750,18.71289487985464
if (propType.isEquivalentTo(typeRegistry.getNativeType(UNKNOWN_TYPE))) {#1415,18.70962016923087
static final DiagnosticType INVALID_INTERFACE_MEMBER_DECLARATION =#146,18.707436951723967
case Token.THIS:#516,18.704092979431152
if (!interfaceType.getPropertyType(name).isEquivalentTo(#1578,18.695416927337646
Iterator<Node> arguments = call.children().iterator();#1739,18.688796211691464
(parameters.hasNext() ||#1747,18.68662543045847
while (arguments.hasNext() &&#1746,18.682357127849873
if (info != null) {#1969,18.68102299083363
if (objectType instanceof EnumType) {#1425,18.675608725774858
String abstractMethodName =#1315,18.673855145772297
"property {0} not defined on any superclass of {1}");#195,18.673219203948975
case Token.SHEQ:#620,18.665690495417667
if (right.isString()) {#626,18.662558873494465
if (maybeSuperInstanceType.isUnknownType() ||#1286,18.661619928148056
case Token.LT:#671,18.661297711459074
"{0} expressions are not callable");#123,18.654138615256862
"Constructor {0} should be called with the \"new\" keyword");#128,18.643213125375603
JSType rightTypeRestricted = rightType.restrictByNotNullOrUndefined();#646,18.637446028845652
(functionType.getReturnType().isUnknownType() ||#1706,18.629497279291567
case Token.INSTANCEOF:#1468,18.62786408833095
if (objectType != null) {#1418,18.62565953390939
validator.expectNotNullOrUndefined(#692,18.624600092569988
validator.expectString(t, left, getJSType(left), "left side of 'in'");#706,18.62407656276927
if (!objectType.hasProperty(propName) ||#1422,18.62273850440979
case Token.MUL:#1848,18.619473854700725
if ("prototype".equals(property2)) {#1037,18.616732709548053
boolean superClassHasDeclaredProperty = superClass != null &&#1162,18.61320478775922
"of the property it overrides from superclass {1}\n" +#188,18.61282366972703
"an interface can only extend, but not implement interfaces");#166,18.61246771812439
return (total == 0) ? 0.0 : (100.0 * typedCount) / total;#1999,18.6039940393888
String funName = functionType.getTypeOfThis().toString();#929,18.600567751917346
nullCount++;#871,18.593573570251465
case Token.BITAND:#751,18.580148140589397
case Token.RSH:#1829,18.578052679697674
INCOMPATIBLE_EXTENDED_PROPERTY_TYPE,#274,18.574105671473912
case Token.FUNCTION:#777,18.57346666776217
for (String name : currentPropertyNames) {#1575,18.57030963897705
message = "right side of comparison";#694,18.569598727756077
HashMap<String, ObjectType> currentProperties,#1568,18.568945089975994
if (functionPrivateName != null && functionPrivateName.length() > 0 &&#449,18.56839221954346
case Token.NE:#619,18.56711448322643
INTERFACE_METHOD_OVERRIDE,#269,18.566632970174155
if (rightType.isNumber()) {#677,18.565314124612247
"enum element {0} already defined");#140,18.562506039937336
"interface member functions must have an empty body");#155,18.551813650131226
ObjectType topInstanceType = superClassHasDeclaredProperty ?#1215,18.547683379229376
"operator {0} cannot be applied to {1}");#118,18.54580145296843
"interface members can only be empty property declarations,"#149,18.543710565567018
validator.expectObject(t, n, rightType, "'in' requires an object");#707,18.542210546033136
"original: {2}\n" +#189,18.537657235798083
Scope topScope,#318,18.536830139160156
case Token.OR:#820,18.534883845936168
if (functionType.makesStructs() && !rvalueType.isStruct()) {#928,18.53039990701983
boolean declaredOverride = info != null && info.isOverride();#1178,18.529411596410416
!(functionType.getTypeOfThis().toObjectType() != null &&#1716,18.522060217680753
case Token.LSH:#1828,18.515798966089886
if (!declaredOverride#1208,18.510542233784992
"Function requires at least {2} argument(s){3}.");#214,18.507656354170578
case Token.DO:#1464,18.506874778053977
case Token.SETTER_DEF:#537,18.500878402165004
case Token.NUMBER:#524,18.498911380767822
validator.expectString(t, n, rightType, message);#695,18.496699003072884
"JSC_INCOMPATIBLE_EXTENDED_PROPERTY_TYPE",#224,18.494229645564637
case Token.PARAM_LIST:#503,18.48555278778076
"property {0} is already defined by the {1} extended interface");#200,18.480331420898438
validator.expectString(t, n, leftType, message);#691,18.479867678422195
case Token.GT:#673,18.479212067343973
if (objType.isStruct() && !objType.hasProperty(pname)) {#1010,18.47846486018254
"condition always evaluates to {2}\n" +#87,18.478394962492445
case Token.STRING:#528,18.47523029645284
if (minArgs > numArgs || maxArgs < numArgs) {#1764,18.473848644055817
HashMap<String, ObjectType> currentProperties#1660,18.47020902131733
if (!(obj.isThis() &&#1011,18.46869608935188
if (returnType == null) {#1790,18.467682906559535
case Token.ASSIGN_MUL:#740,18.467617416381835
if (superClassHasDeclaredProperty) {#1233,18.467515809195383
if (oType != null) {#1577,18.457150595528738
validator.expectAnyObject(#718,18.455271899700165
static final DiagnosticType INCOMPATIBLE_EXTENDED_PROPERTY_TYPE =#222,18.448694879358467
private final ReverseAbstractInterpreter reverseInterpreter;#289,18.444924422672816
@Override#477,18.443597316741943
if (var.getType() != null) {#986,18.43436622619629
if (type.isConstructor() || type.isEmptyType() || type.isUnknownType()) {#1540,18.431726420367205
if (value != null) {#1513,18.431726088890663
"right: {1}");#96,18.43103874430937
static final DiagnosticType BAD_DELETE =#69,18.43046019627498
validator.expectSwitchMatchesCase(t, n, switchType, caseType);#765,18.4303594316755
Set<String> currentPropertyNames;#1571,18.421037991841633
case Token.ADD:#1867,18.41867143457586
if (ctor == null) {#1291,18.41419931558462
case Token.ARRAYLIT:#541,18.413090433393204
nameType = (nameType == null) ? getNativeType(UNKNOWN_TYPE) : nameType;#1516,18.412084548704087
"declaration of multiple variables with shared type information");#137,18.40667174844181
"struct", functionPrivateName));#1617,18.40214142900832
if (allowedValueType.isEnumElementType()) {#1094,18.401277766508215
if (type != null) {#1117,18.399423946033824
case Token.URSH:#1831,18.393561045328777
case Token.ASSIGN_MUL:#1844,18.3917028427124
!(outerScope.getVar(#454,18.3916081905365
if (NodeUtil.isForIn(n)) {#807,18.38594132377988
&& !declaredOverride#1222,18.38588391817533
"could not determine the type of this expression");#204,18.383761405944824
case Token.CAST:#486,18.37803589213978
validator.expectCanAssignToPropertyOf(#949,18.377896944681805
if (varType != null) {#1366,18.376018702983856
validator.expectNumber(#681,18.37544906840605
result = leftTypeRestricted.testForEquality(rightTypeRestricted);#650,18.374174965752495
case Token.FUNCTION:#418,18.368314743041992
case Token.COMMA:#507,18.367729425430298
validator.expectNumber(t, left, getJSType(left), "increment/decrement");#586,18.362880622639377
for (ObjectType interfaceType : functionType.getExtendedInterfaces()) {#1662,18.362174491882325
private void checkPropertyAccessHelper(JSType objectType, String propName,#1438,18.360593042875593
case Token.ASSIGN_RSH:#731,18.352880922953286
case Token.EXPR_RESULT:#789,18.350712776184082
if (!childType.matchesInt32Context()) {#604,18.346953773498534
"left : {0}\n" +#88,18.346838499370374
"Internal Error: Don't know how to handle {0}");#62,18.34392547607422
HashMap<String, ObjectType> properties#1658,18.33994124917423
"override: {3}");#190,18.33248890770806
if (var.isTypeInferred()) {#1524,18.33065954844157
private void checkPropertyAccess(JSType childType, String propName,#1408,18.323425822787815
!propertyIsImplicitCast(type, pname)) {#946,18.314638214111326
"left : {0}\n" +#95,18.314354745965254
case Token.ASSIGN:#419,18.30849822362264
case Token.NEG:#612,18.308448712031048
"its super interfaces {2} and {3}");#226,18.307921799746428
validator.expectCanAssignToPropertyOf(#1122,18.305862760543825
case Token.DEFAULT_CASE:#792,18.305083656311034
if (info.isImplicitCast() && !inExterns) {#1980,18.30418300628662
case Token.BITOR:#1859,18.30364529291789
case Token.BLOCK:#790,18.303410689036053
for (Node key : n.children()) {#834,18.296975898742676
case Token.REGEXP:#545,18.294584035873413
if (functionType.getExtendedInterfacesCount() > 1) {#1656,18.291884682395242
if (!propertyType.isSubtype(superPropertyType)) {#1249,18.289239565531414
objectType.isEquivalentTo(#1423,18.28414182662964
final String functionPrivateName = n.getFirstChild().getString();#448,18.27897200377091
&& !NodeUtil.isEmptyBlock(assign.getLastChild().getLastChild())) {#1328,18.277605579745384
if (jsType.isInterface() &&#907,18.275001638075885
if (info.hasType()) {#1970,18.26989780153547
if (functionType.isConstructor() || functionType.isInterface()) {#1041,18.268884305600768
@Override#362,18.262567281723022
!functionType.getTypeOfThis().isUnknownType() &&#1715,18.261216203371685
this(compiler, reverseInterpreter, typeRegistry, null, null,#345,18.259685429659758
case Token.ASSIGN_MOD:#1843,18.253080231802805
case Token.ASSIGN_MOD:#734,18.241198199135916
if (implementedInterface.isUnknownType() ||#1184,18.239960289001466
if (interfaceConstructor != null &&#1630,18.23972749710083
default:#840,18.238377571105957
case Token.ASSIGN:#725,18.23765754699707
switch (parent.getType()) {#1457,18.23578159014384
JSType superClassPropType =#1235,18.233425617218018
if (info == null) {#1519,18.229174423217774
case Token.ASSIGN_DIV:#1842,18.227702685764857
int total = nullCount + unknownCount + typedCount;#1998,18.2264421582222
if (var.isTypeInferred()) {#976,18.22579680548774
rightType = getJSType(right);#634,18.221622625986736
case Token.ASSIGN_URSH:#732,18.215469805399575
private int unknownCount = 0;#308,18.214556376139324
if (type == null) {#1361,18.207424423911355
"JSC_INTERFACE_METHOD_OVERRIDE",#199,18.205428828363832
validator.expectNumber(#678,18.20337761149687
if (n.isNE()) {#651,18.202127509646946
"struct", funName));#931,18.20131689310074
argument = arguments.next();#1754,18.196614901224773
ReverseAbstractInterpreter reverseInterpreter,#316,18.191087245941162
t, left, getJSType(left), "deterministic instanceof yields false");#719,18.19002667069435
CheckLevel reportUnknownTypes) {#337,18.18907378270076
"enum key {0} must be a syntactic constant");#144,18.188992956410285
case Token.AND:#1472,18.186278863386676
"function {0} masks variable (IE bug)");#133,18.18534161827781
this(compiler, reverseInterpreter, typeRegistry, null, null,#338,18.1846436587247
if (info != null && info.isNoTypeCheck()) {#421,18.18425815755671
"use @override to override it");#183,18.18136134900545
"JSC_WRONG_ARGUMENT_COUNT",#212,18.180675086975096
if (objectJsType != null && objectJsType.isFunctionType()) {#921,18.17738178253174
if (valid) {#1102,18.176456451416016
if (badImplementedType) {#1637,18.175321629172878
report(t, left, BIT_OPERATION,#1833,18.172970453898113
if ((n.isObjectLit())#825,18.163010446648848
CONFLICTING_EXTENDED_TYPE,#262,18.161860048770905
if (!typeRegistry.canPropertyBeDefined(objectType, propName)) {#1442,18.160882186889648
report(t, call, WRONG_ARGUMENT_COUNT,#1765,18.156591000764266
boolean valid = validator.expectCanAssignToPropertyOf(t, key,#1099,18.154709940371305
if (object.isGetProp()) {#905,18.1530424118042
&& superClassHasDeclaredProperty#1223,18.151363817850747
unknownCount++;#877,18.149001757303875
if (maybeSuperInstanceType == null) {#1283,18.14816641807556
case Token.STRING_KEY:#532,18.146629197256907
t, assign, rightType, leftType, "assignment")) {#996,18.146423057273584
if (NodeUtil.getRootOfQualifiedName(lvalue).isThis() &&#980,18.143137795584543
case Token.SCRIPT:#415,18.142694234848022
case Token.GETELEM:#555,18.1340617452349
case Token.INSTANCEOF:#714,18.1326185635158
"JSC_IMPLEMENTS_NON_INTERFACE",#170,18.128934303919475
WRONG_ARGUMENT_COUNT,#272,18.126611653496237
!type.isPropertyTypeInferred(pname) &&#945,18.12592185974121
case Token.DELPROP:#758,18.125139168330602
"JSC_ILLEGAL_IMPLICIT_CAST",#218,18.1240736246109
if (functionType.makesStructs() && !proto.isStruct()) {#1615,18.12348587172372
+ " empty functions{0}");#150,18.116109901004368
private void checkDeclaredPropertyInheritance(#1150,18.114365339279175
if (interfaceType.hasProperty(propertyName)) {#1246,18.11237449645996
!propertyIsImplicitCast(type, property)) {#1121,18.109639818018135
