Project,now,before,Difference
Chart1,41,42,1
Chart2,48,51,3
Chart3,8,12,4
Chart4,179,241,62
Chart5,5,8,3
Chart6,28,29,1
Chart7,86,86,0
Chart8,14,15,1
Chart9,9,10,1
Chart10,1,1,0
Chart11,4,5,1
Chart12,97,97,0
Chart13,22,21,-1
Chart14,9,8,-1
Chart15,11,16,5
Chart16,5,5,0
Chart17,5,5,0
Chart18,5,5,0
Chart19,1,1,0
Chart20,12,11,-1
Chart21,1,1,0
Chart22,4,5,1
Chart24,4,4,0
Chart25,2,3,1
Chart26,669,669,0
Closure1,105,123,18
Closure2,8,10,2
Closure3,1504,1504,0
Closure4,4943,4943,0
Closure5,52,58,6
Closure6,6,6,0
Closure7,12,12,0
Closure8,2441,2441,0
Closure9,1,1,0
Closure10,1685,1685,0
Closure11,1827,1827,0
Closure12,1888,1888,0
Closure13,5541,5541,0
Closure14,27,38,11
Closure15,56,61,5
Closure16,178,169,-9
Closure17,10,10,0
Closure18,1920,1920,0
Closure19,3,6,3
Closure20,2245,2245,0
Closure21,7,7,0
Closure22,1,1,0
Closure23,68,67,-1
Closure24,3,3,0
Closure25,2694,2694,0
Closure26,26,24,-2
Closure27,1,1,0
Closure29,2938,2938,0
Closure30,1695,1695,0
Closure31,713,713,0
Closure32,62,50,-12
Closure33,2317,2317,0
Closure34,34,28,-6
Closure35,27,26,-1
Closure36,5948,5948,0
Closure37,716,716,0
Closure38,147,147,0
Closure39,4,4,0
Closure40,3814,3814,0
Closure41,4104,4104,0
Closure42,10,11,1
Closure43,2729,2729,0
Closure44,884,884,0
Closure45,1681,1681,0
Closure46,2,2,0
Closure47,243,243,0
Closure48,133,178,45
Closure49,99,99,0
Closure50,58,64,6
Closure51,18,17,-1
Closure52,7,7,0
Closure53,3126,3126,0
Closure54,65,71,6
Closure55,1195,1195,0
Closure56,1,1,0
Closure57,4,4,0
Closure58,9,14,5
Closure59,3588,3588,0
Closure60,2,2,0
Closure61,1118,1118,0
Closure62,1,1,0
Closure63,1,1,0
Closure64,1345,1345,0
Closure65,1,1,0
Closure66,2785,2785,0
Closure67,2399,2399,0
Closure68,8,7,-1
Closure69,170,189,19
Closure70,597,597,0
Closure71,3280,3280,0
Closure72,1608,1608,0
Closure73,8,9,1
Closure74,31,37,6
Closure75,1,1,0
Closure76,45,48,3
Closure77,49,36,-13
Closure78,3,3,0
Closure79,13,16,3
Closure80,5,7,2
Closure81,4,4,0
Closure82,258,258,0
Closure83,74,74,0
Closure84,9,9,0
Closure85,59,66,7
Closure86,13,13,0
Closure87,788,788,0
Closure88,64,55,-9
Closure89,54,55,1
Closure90,582,582,0
Closure91,1939,1939,0
Closure92,2107,2107,0
Closure93,2157,2157,0
Closure94,4,4,0
Closure95,2135,2135,0
Closure96,36,37,1
Closure97,37,35,-2
Closure98,752,752,0
Closure99,71,66,-5
Closure100,21,38,17
Closure101,3976,3976,0
Closure102,3147,3147,0
Closure103,15,20,5
Closure104,9,9,0
Closure105,50,42,-8
Closure106,24,27,3
Closure107,68,69,1
Closure108,49,53,4
Closure109,5,5,0
Closure110,36,35,-1
Closure111,3,4,1
Closure112,59,65,6
Closure113,8,8,0
Closure114,109,90,-19
Closure115,7,7,0
Closure116,26,46,20
Closure117,157,153,-4
Closure118,5618,5618,0
Closure120,2243,2243,0
Closure121,90,90,0
Closure122,3,3,0
Closure123,81,98,17
Closure124,14,18,4
Closure125,101,95,-6
Closure126,2582,2582,0
Closure127,2062,2062,0
Closure128,2,2,0
Closure129,6780,6780,0
Closure130,3664,3664,0
Closure131,69,84,15
Closure132,1938,1938,0
Closure133,1322,1322,0
Lang1,3,3,0
Lang2,18,18,0
Lang3,6,5,-1
Lang4,5,5,0
Lang5,1,1,0
Lang6,72,72,0
Lang7,14,23,9
Lang8,11,11,0
Lang9,66,62,-4
Lang10,42,34,-8
Lang11,1,1,0
Lang12,5,6,1
Lang13,4,4,0
Lang14,1,1,0
Lang15,249,249,0
Lang16,6,8,2
Lang17,16,19,3
Lang18,32,46,14
Lang19,9,9,0
Lang20,3,4,1
Lang21,1,1,0
Lang22,29,27,-2
Lang24,153,153,0
Lang26,6,12,6
Lang27,26,27,1
Lang28,1,1,0
Lang30,2,2,0
Lang31,6,5,-1
Lang32,4,4,0
Lang33,692,692,0
Lang34,81,74,-7
Lang35,1,1,0
Lang36,91,91,0
Lang37,4,4,0
Lang38,1,1,0
Lang39,32,38,6
Lang40,2,2,0
Lang41,5,6,1
Lang42,3,3,0
Lang43,6,6,0
Lang44,5,5,0
Lang45,2,1,-1
Lang46,1,1,0
Lang47,23,23,0
Lang48,2,2,0
Lang49,2,2,0
Lang50,14,12,-2
Lang53,123,123,0
Lang54,1,1,0
Lang55,9,9,0
Lang57,1,1,0
Lang58,27,27,0
Lang59,1,1,0
Lang60,6,6,0
Lang61,25,27,2
Lang62,6,6,0
Lang63,2,2,0
Lang64,1,1,0
Lang65,7,6,-1
Math1,6,6,0
Math2,71,71,0
Math3,6,7,1
Math4,2,2,0
Math5,2,2,0
Math6,282,285,3
Math7,50,46,-4
Math8,3,3,0
Math9,3,3,0
Math10,11,11,0
Math11,60,60,0
Math13,188,188,0
Math14,42,43,1
Math15,2,2,0
Math16,4,4,0
Math17,508,508,0
Math18,4,3,-1
Math19,19,18,-1
Math20,453,453,0
Math21,6,6,0
Math22,1,1,0
Math23,26,41,15
Math24,64,71,7
Math25,2,2,0
Math26,27,24,-3
Math27,2,2,0
Math28,15,22,7
Math29,3,3,0
Math30,23,24,1
Math31,41,81,40
Math32,24,64,40
Math33,61,51,-10
Math34,1,1,0
Math35,6,6,0
Math36,1,1,0
Math37,1,1,0
Math38,2,2,0
Math39,462,462,0
Math40,131,131,0
Math41,14,14,0
Math42,331,331,0
Math43,86,96,10
Math44,9,13,4
Math45,1,1,0
Math46,1,1,0
Math47,1,1,0
Math48,687,687,0
Math49,5,5,0
Math50,1,1,0
Math51,24,29,5
Math52,10,9,-1
Math53,2,2,0
Math54,11,11,0
Math55,1,1,0
Math56,5,5,0
Math57,7,8,1
Math58,128,128,0
Math59,2,1,-1
Math60,15,17,2
Math61,590,590,0
Math62,325,325,0
Math63,1,1,0
Math64,105,105,0
Math65,70,70,0
Math66,162,162,0
Math67,173,173,0
Math68,83,83,0
Math69,64,64,0
Math70,1,1,0
Math71,2,2,0
Math72,7,8,1
Math73,12,12,0
Math74,984,984,0
Math75,1,1,0
Math76,67,60,-7
Math77,14,19,5
Math78,19,46,27
Math79,12,12,0
Math80,64,69,5
Math81,41,46,5
Math82,214,214,0
Math83,61,69,8
Math84,17,13,-4
Math85,111,111,0
Math86,37,40,3
Math87,30,35,5
Math88,1,1,0
Math89,1,1,0
Math90,5,5,0
Math91,1,1,0
Math92,1,1,0
Math93,1,2,1
Math94,10,11,1
Math95,7,8,1
Math96,5,6,1
Math97,1,1,0
Math98,3,3,0
Math99,5,5,0
Math100,5,5,0
Math101,21,15,-6
Math102,1,1,0
Math103,29,30,1
Math105,25,25,0
Math106,9,8,-1
Mockito1,1,1,0
Mockito2,17,16,-1
Mockito3,3,3,0
Mockito4,2100,2100,0
Mockito5,2915,2915,0
Mockito6,2,2,0
Mockito7,32,36,4
Mockito8,37,37,0
Mockito9,938,938,0
Mockito10,8,9,1
Mockito11,1,1,0
Mockito12,28,39,11
Mockito13,67,83,16
Mockito14,509,509,0
Mockito15,174,174,0
Mockito16,4,4,0
Mockito17,2,2,0
Mockito18,26,26,0
Mockito19,493,493,0
Mockito20,241,217,-24
Mockito21,2,2,0
Mockito22,8,9,1
Mockito23,272,272,0
Mockito24,1,1,0
Mockito25,56,58,2
Mockito26,39,41,2
Mockito27,3,3,0
Mockito28,470,470,0
Mockito29,829,829,0
Mockito30,6,6,0
Mockito31,1,1,0
Mockito32,424,424,0
Mockito33,74,84,10
Mockito34,45,42,-3
Mockito35,9,9,0
Mockito36,1857,1857,0
Mockito37,14,10,-4
Mockito38,899,899,0
Time1,4,4,0
Time2,6,6,0
Time3,1,1,0
Time4,15,16,1
Time5,2,2,0
Time6,4,5,1
Time7,48,49,1
Time8,11,10,-1
Time9,4,5,1
Time10,499,499,0
Time11,358,358,0
Time12,22,21,-1
Time13,13,13,0
Time14,5,8,3
Time15,1,1,0
Time16,1,1,0
Time17,1,1,0
Time18,8,11,3
Time19,254,254,0
Time20,5,6,1
Time21,2,2,0
Time22,9,11,2
Time23,2,1,-1
Time24,153,157,4
Time25,122,109,-13
Time26,88,80,-8
Time27,1271,1271,0
