String... arguments) {#401,19.961975964632902
case Token.LABEL:#734,19.894137382507324
"{0} cannot extend this type; " +#160,19.837190532684325
case Token.SUB:#700,19.803409735361736
case Token.DIV:#695,19.671097668734465
case Token.HOOK:#761,19.54693380991618
case Token.SUB:#1515,19.509708325068157
case Token.DEBUGGER:#746,19.451835950215656
if (enterSection) {#389,19.42506366968155
case Token.LABEL_NAME:#735,19.414978163582937
case Token.DIV:#1512,19.410247629339043
case Token.HOOK:#1218,19.40858832995097
case Token.NAME:#453,19.39625783400102
Node line;#1299,19.391246275468305
case Token.CONTINUE:#745,19.382658444918118
case Token.MOD:#696,19.35521854053844
case Token.POS:#579,19.322923833673652
case Token.DEFAULT:#744,19.314382076263428
case Token.EMPTY:#743,19.313231706619263
if (reportMissingOverride.isOn() && !declaredOverride &&#975,19.30792924632197
case Token.WHILE:#755,19.296542485555012
case Token.MUL:#702,19.2937331199646
final Scope outerScope = t.getScope();#414,19.24396933449639
case Token.NAME:#1601,19.22184111855247
case Token.FOR:#753,19.214827797629617
case Token.WITH: {#720,19.176069186283993
case Token.GE:#625,19.172357125715777
case Token.NOT:#558,19.157704786820844
"mismatch of the {0} property type and the type " +#191,19.141028220836933
switch (op) {#1491,19.114644898308647
this.compiler = compiler;#290,19.10889209400524
case Token.CATCH:#738,19.107354640960693
if (!declaredOverride) {#1015,19.081865484064277
"Function {0}: called with {1} argument(s). " +#217,19.071037255800686
case Token.VOID:#562,19.055023829142254
case Token.ADD:#701,19.04946942762895
if (total == 0) {#1710,19.046569650823418
"element {0} does not exist on this enum");#101,19.031879338351164
String message = "left side of comparison";#641,19.028971170124255
case Token.EQ:#586,19.02140148480733
case Token.FALSE:#472,19.00404183069865
if (!declaredOverride) {#983,19.002790260314942
case Token.MOD:#1513,18.99123070456765
case Token.NOT:#1221,18.977465889670633
case Token.RSH:#693,18.97277108828227
INVALID_INTERFACE_MEMBER_DECLARATION,#239,18.972020603361585
case Token.BREAK:#737,18.969591458638508
case Token.TRUE:#471,18.96911319096883
"mismatch of the {0} property type and the type " +#183,18.967600895808292
case Token.SWITCH:#736,18.96665096282959
case Token.TRY:#739,18.96455851468173
"JSC_INVALID_INTERFACE_MEMBER_DECLARATION",#148,18.961698860957704
case Token.BITOR:#697,18.957513093948364
case Token.LSH:#692,18.949819723765057
case Token.AND:#760,18.936487024480645
"property {0} already defined on superclass {1}; " +#172,18.92298294067383
case Token.THROW:#747,18.916760518000675
"right: {1}");#89,18.914459789500516
case Token.ASSIGN_SUB:#689,18.911564954121907
private boolean propertyIsImplicitCast(ObjectType type, String prop) {#931,18.90645742416382
if (var != null) {#1120,18.890677892244778
case Token.FOR:#1210,18.890289653431285
Iterator<Node> parameters = functionType.getParameters().iterator();#1404,18.88995597237035
case Token.DEC:#550,18.888689041137695
static final DiagnosticType INTERFACE_METHOD_OVERRIDE =#201,18.888500928878784
case Token.DO:#752,18.886925610628996
if (objectType instanceof EnumType) {#1178,18.87569688495837
case Token.IF:#754,18.87130659276789
case Token.ASSIGN_SUB:#1511,18.865803082784016
case Token.WHILE:#1208,18.86514949798584
private Scope topScope;#260,18.864835057939803
outerScope.isDeclared(functionPrivateName, false) &&#418,18.86432904463548
case Token.NULL:#488,18.85509204864502
String abstractMethodMessage = (abstractMethodName != null)#1061,18.849929909957083
case Token.BITAND:#699,18.848162571589153
case Token.URSH:#694,18.842652161916096
case Token.CALL:#1203,18.841633796691895
case Token.NEW:#535,18.84082100608132
case Token.CALL:#540,18.84054430325826
validator.expectNotVoid(#643,18.83677387237549
case Token.LE:#623,18.835300358858976
boolean declaredOverride = info != null && info.isOverride();#962,18.834742041195142
"a constructor can only extend objects " +#161,18.832456739325274
validator.expectString(t, left, leftType, "left side of 'in'");#659,18.830682245890298
if (!leftType.matchesInt32Context()) {#1498,18.816618347167967
case Token.IN:#653,18.815382090481844
case Token.VAR:#530,18.8111944993337
"Property {0} never defined on {1}");#108,18.810398708690297
case Token.BITXOR:#698,18.80993938446045
case Token.VAR:#384,18.80946683883667
"override: {3}");#186,18.806387583414715
if (var != null) {#908,18.80178788992075
FunctionType functionType) {#1400,18.790960391362507
private final AbstractCompiler compiler;#254,18.79093869527181
case Token.CASE:#713,18.785640716552734
while (arguments.hasNext() &&#1408,18.781142308161808
"condition always evaluates to the same value\n" +#94,18.774829864501953
TypeInferencePass inference = new TypeInferencePass(compiler,#356,18.769239174692256
case Token.IF:#1207,18.7687836560336
case Token.BITNOT:#570,18.768353303273518
if (info != null && info.hasEnumParameterType()) {#1268,18.76798107313073
"property {0} already defined on interface {1}; " +#178,18.764184315999348
case Token.SCRIPT:#740,18.757382074991863
INTERFACE_METHOD_OVERRIDE,#248,18.756653022766113
case Token.THIS:#476,18.75651524283669
String.valueOf(numArgs), String.valueOf(minArgs),#1426,18.74932254155477
if (!rightType.matchesUint32Context()) {#1502,18.74447572798956
Iterator<Node> arguments = call.children().iterator();#1401,18.739264263826257
static final DiagnosticType BAD_DELETE =#68,18.723423811105583
BIT_OPERATION,#232,18.718091704628684
case Token.INC:#551,18.71191068129106
if (type != null) {#894,18.700528878432053
if (info != null) {#1684,18.694562738591973
"property {0} not defined on any superclass of {1}");#199,18.693690520066482
nullCount++;#800,18.683815956115723
validator.expectCanAssignToPropertyOf(#898,18.682596813548695
"Illegal annotation on {0}. @implicitCast may only be used in " +#223,18.679162222763587
Node parameter = null;#1406,18.669980472988552
case Token.REF_SPECIAL:#480,18.668408121381486
"of the property it overrides from superclass {1}\n" +#184,18.661543479332558
"{0} expressions are not callable");#123,18.654138615256862
static final DiagnosticType INVALID_INTERFACE_MEMBER_DECLARATION =#146,18.649456110867586
"Constructor {0} should be called with the \"new\" keyword");#128,18.643213125375603
message = "right side of comparison";#645,18.638407919141983
case Token.LT:#622,18.622002081437543
case Token.MUL:#1514,18.619473854700725
case Token.OR:#763,18.613617116754707
if (jsType instanceof FunctionType) {#878,18.603363704681396
if (info != null && info.hasEnumParameterType()) {#849,18.595856212434313
case Token.INSTANCEOF:#1213,18.5940066746303
if (rightType.isNumber()) {#628,18.590490902171414
case Token.RSH:#1495,18.578052679697674
"interface member functions must have an empty body");#155,18.57243709564209
if (functionPrivateName != null && functionPrivateName.length() > 0 &&#417,18.57074417114258
case Token.FUNCTION:#729,18.562608865591194
"enum element {0} already defined");#140,18.562506039937336
JSType rightTypeRestricted = rightType.restrictByNotNullOrUndefined();#592,18.553036791937693
propType.equals(typeRegistry.getNativeType(UNKNOWN_TYPE))) {#1177,18.54908301035563
if (functionType.isConstructor() || functionType.isInterface()) {#880,18.547043833239325
"operator {0} cannot be applied to {1}");#118,18.54580145296843
"original: {2}\n" +#193,18.536275612680537
"original: {2}\n" +#185,18.520869305259303
case Token.COMMA:#467,18.517180919647217
case Token.LSH:#1494,18.515798966089886
"interface members can only be empty property declarations,"#149,18.51534848213196
"of the property it overrides from interface {1}\n" +#192,18.511217346191405
case Token.DO:#1209,18.50962396101518
Scope topScope,#286,18.502605724334718
case Token.SHEQ:#606,18.500142317551834
case Token.ASSIGN_MUL:#691,18.48873952229818
"Function requires at least {2} argument(s){3}.");#218,18.488029369941124
if ((!objectType.hasProperty(propName) ||#1175,18.487810235274466
